distance,troughput,server_troughput,calculation_start_after_app,runtime,total_packet_count_received,signal_mean,noise,signal_varianz
533,74.988,74.9893,0,37,239186,-39,-90,0
534,74.988,74.9893,0,37,239186,-39,-90,0
535,74.988,74.9893,0,37,239186,-39,-90,0
536,74.988,74.9893,0,37,239186,-39,-90,0
537,74.988,74.9893,0,37,239186,-39,-90,0
538,74.988,74.9893,0,37,239186,-39,-90,0
539,74.988,74.9893,0,37,239186,-39,-90,0
540,74.988,74.9893,0,37,239186,-39,-90,0
541,74.988,74.9893,0,37,239186,-39,-90,0
542,74.988,74.9893,0,37,239186,-39,-90,0
543,74.988,74.9893,0,37,239186,-39,-90,0
544,74.988,74.9893,0,37,239186,-39,-90,0
