distance,troughput,server_troughput,calculation_start_after_app,runtime,total_packet_count_received,signal_mean,noise,signal_varianz
187,67.0888,67.1026,0,37,213990,-77.8427,-90,0
188,66.4934,66.5078,0,37,212091,-77.8867,-90,0
189,66.4636,66.4777,0,37,211996,-77.9305,-90,0
190,66.1147,66.1278,0,37,210883,-77.974,-90,0
191,65.1917,65.2061,0,37,207939,-78.0173,-90,0
192,64.9487,64.9644,0,37,207164,-78.0604,-90,0
193,63.8969,63.9135,0,37,203809,-78.1033,-90,0
194,63.2191,63.2347,0,37,201647,-78.1459,-90,0
195,62.2867,62.3033,0,37,198673,-78.1884,-90,0
196,61.8763,61.8948,0,37,197364,-78.2306,-90,0
197,61.2753,61.2925,0,37,195447,-78.2726,-90,0
198,60.8022,60.8201,0,37,193938,-78.3143,-90,0
199,60.2717,60.2918,0,37,192246,-78.3559,-90,0
200,59.7754,59.7936,0,37,190663,-78.3973,-90,0
201,58.147,58.1702,0,37,185469,-78.4796,-90,0
202,54.1444,54.1729,0,37,172702,-78.5615,-90,0
203,50.5171,50.5497,0,37,161132,-78.643,-90,0
204,50.7466,50.7654,0,37,161864,-78.7241,-90,0
205,50.7384,50.7578,0,37,161838,-78.8048,-90,0
206,50.7318,50.7513,0,37,161817,-78.8851,-90,0
207,50.7246,50.7447,0,37,161794,-78.965,-90,0
208,50.7243,50.7444,0,37,161793,-79.0445,-90,0
209,50.718,50.7378,0,37,161773,-79.1237,-90,0
210,50.7074,50.7268,0,37,161739,-79.2025,-90,0
211,50.6917,50.7108,0,37,161689,-79.2809,-90,0
212,50.6842,50.7033,0,37,161665,-79.3589,-90,0
213,50.6757,50.6951,0,37,161638,-79.4366,-90,0
214,50.6622,50.6817,0,37,161595,-79.5139,-90,0
215,50.65,50.6694,0,37,161556,-79.5908,-90,0
216,50.634,50.6541,0,37,161505,-79.6674,-90,0
217,50.6271,50.6472,0,37,161483,-79.7436,-90,0
218,50.6177,50.6374,0,37,161453,-79.8195,-90,0
219,50.6158,50.6349,0,37,161447,-79.895,-90,0
220,50.5992,50.6199,0,37,161394,-79.9702,-90,0
221,50.5494,50.57,0,37,161235,-80.045,-90,0
222,50.4929,50.5136,0,37,161055,-80.1195,-90,0
223,50.4431,50.4638,0,37,160896,-80.1937,-90,0
224,50.3844,50.4051,0,37,160709,-80.2676,-90,0
225,50.3318,50.3525,0,37,160541,-80.3411,-90,0
226,50.2819,50.3026,0,37,160382,-80.4143,-90,0
227,50.1675,50.1882,0,37,160017,-80.4871,-90,0
228,49.9687,49.9894,0,37,159383,-80.5597,-90,0
229,49.7486,49.7693,0,37,158681,-80.6319,-90,0
230,49.537,49.5577,0,37,158006,-80.7038,-90,0
231,49.3182,49.3389,0,37,157308,-80.7754,-90,0
232,49.1022,49.1229,0,37,156619,-80.8467,-90,0
233,48.9147,48.9354,0,37,156021,-80.9177,-90,0
234,48.4773,48.498,0,37,154626,-80.9883,-90,0
235,47.7158,47.7374,0,37,152197,-81.0587,-90,0
236,46.9988,47.0208,0,37,149910,-81.1288,-90,0
237,46.2715,46.2943,0,37,147590,-81.1986,-90,0
238,45.5344,45.5573,0,37,145239,-81.2681,-90,0
239,44.7898,44.813,0,37,142864,-81.3373,-90,0
240,44.032,44.0549,0,37,140447,-81.4062,-90,0
241,42.8952,42.9181,0,37,136821,-81.4748,-90,0
242,40.7549,40.779,0,37,129994,-81.5431,-90,0
243,38.3201,38.3452,0,37,122228,-81.6112,-90,0
244,38.3151,38.3402,0,37,122212,-81.6789,-90,0
245,38.3051,38.3305,0,37,122180,-81.7464,-90,0
246,38.2988,38.3245,0,37,122160,-81.8137,-90,0
247,38.2916,38.3179,0,37,122137,-81.8806,-90,0
248,38.2944,38.3195,0,37,122146,-81.9473,-90,0
249,0,0,0,37,0,-82,-90,0
